Collected date [YYYY-MM-DD],Collection site,Iron [µg/L],Censored flag [true/false],Detection limit [µg/L],Results (raw)
2024-09-17,8002100202,225.0,false,3,225
2024-09-17,3001500202,90.0,false,3,90
2024-09-17,8002201902,235.0,false,3,235
2024-09-17,8013500502,115.0,false,3,115
2024-09-17,8004000802,68.1,false,3,68.1
2024-09-17,8013500302,119.0,false,3,119
2024-09-17,4001304702,56.9,false,3,56.9
2024-09-17,6003800102,52.2,false,9,52.2
2024-09-17,1010800102,260.0,false,3,260
2024-09-17,1010700402,1080.0,false,3,1080
2024-09-17,8002201202,442.0,false,3,442
2024-09-17,8002202402,182.0,false,3,182
2024-09-17,6002400902,116.0,false,3,116
2024-09-17,6002400102,147.0,false,6,147
2024-09-17,3003600502,46.2,false,3,46.2
2024-09-17,8002201602,37.9,false,3,37.9
2024-09-17,3003000202,141.0,false,3,141
2024-09-17,1010400202,90.5,false,3,90.5
2024-09-17,1010700202,584.0,false,3,584
2024-09-17,4001306302,289.0,false,3,289
2024-09-17,1010500102,329.0,false,3,329
2024-09-17,4001302902,362.0,false,3,362
2024-09-17,8013500602,28.5,false,3,28.5
2024-09-17,3001700202,32.1,false,3,32.1
2024-09-17,1010600202,565.0,false,3,565
2024-09-17,3003601002,133.0,false,3,133
2024-09-17,3003600902,25.8,false,3,25.8
2024-09-17,1010800602,296.0,false,3,296
2024-09-17,16007200102,686.0,false,3,686
2024-09-17,3001600302,96.9,false,3,96.9
2024-09-17,4001308302,541.0,false,3,541
2024-09-18,6007605002,42.5,false,3,42.5
2024-09-18,12008601102,62.2,false,3,62.2
2024-09-18,12007301502,232.0,false,3,232
2024-09-18,12007300802,343.0,false,3,343
2024-09-18,6011100802,106.0,false,3,106
2024-09-18,6007600502,698.0,false,3,698
2024-09-18,6011600102,91.8,false,3,91.8
2024-09-18,6010800102,210.0,false,3,210
2024-09-18,6011200302,271.0,false,3,271
2024-09-18,6006800102,30.9,false,15,30.9
2024-09-18,6007600302,65.0,false,3,65
2024-09-18,6007601702,73.8,false,3,73.8
2024-09-18,6007605202,173.0,false,3,173
2024-09-18,6007602202,49.1,false,3,49.1
2024-09-18,6007602302,212.0,false,3,212
2024-09-18,6007600402,39.5,false,6,39.5
2024-09-18,6007601502,28.1,false,3,28.1
2024-09-18,12007301102,349.0,false,3,349
2024-09-18,12008600202,141.0,false,3,141
2024-09-18,12008000302,244.0,false,3,244
2024-09-18,12008600102,178.0,false,3,178
2024-09-18,12008600402,64.2,false,3,64.2
2024-09-18,6007600602,200.0,false,6,200
2024-09-18,6007601002,56.5,false,3,56.5
2024-09-18,12007300302,146.0,false,3,146
2024-09-18,6007605102,75.4,false,3,75.4
2024-09-18,4001308202,253.0,false,3,253
2024-09-18,6007601802,81.8,false,3,81.8
2024-09-18,6007600802,308.0,false,3,308
2024-09-18,4001303302,630.0,false,6,630
2024-09-18,6007601602,101.0,false,3,101
2024-09-23,18343003002,140.0,false,3,140
2024-09-23,18000017002,188.0,false,3,188
2024-09-23,17002602502,214.0,false,3,214
2024-09-23,18337012102,83.6,false,3,83.6
2024-09-23,18369001002,121.0,false,3,121
2024-09-23,4002701702,235.0,false,3,235
2024-09-23,17002600202,79.9,false,3,79.9
2024-09-23,17002601202,264.0,false,3,264
2024-09-23,4002700902,347.0,false,3,347
2024-09-23,16018403502,199.0,false,3,199
2024-09-23,18207014502,46.6,false,3,46.6
2024-09-23,6001700102,128.0,false,3,128
2024-09-23,18349002002,37.3,false,3,37.3
2024-09-23,17002600902,405.0,false,3,405
2024-09-23,17002600702,125.0,false,3,125
2024-09-23,17002600402,93.4,false,3,93.4
2024-09-23,3005703102,337.0,false,3,337
2024-09-23,3005700702,94.0,false,3,94
2024-09-23,3005702802,136.0,false,3,136
2024-09-23,17002601902,107.0,false,3,107
2024-09-23,17002601302,91.5,false,3,91.5
2024-09-23,6001700702,201.0,false,3,201
2024-09-23,6000300102,173.0,false,3,173
2024-09-23,6001701002,117.0,false,3,117
2024-09-23,17002600302,73.1,false,3,73.1
2024-09-23,13001100102,658.0,false,3,658
2024-09-23,17002600102,105.0,false,3,105
2024-09-23,4002700802,388.0,false,3,388
2024-09-23,17002601101,20.1,false,3,20.1
2024-09-23,18003303502,22.3,false,3,22.3
2024-09-23,6001701102,139.0,false,3,139
2024-09-23,6010400102,175.0,false,3,175
2024-09-23,17002602302,22.6,false,3,22.6
2024-09-23,18003303402,53.1,false,3,53.1
2024-09-23,18003303602,96.0,false,3,96
2024-09-23,17002600602,206.0,false,3,206
2024-09-23,6009701802,309.0,false,3,309
2024-09-23,18343000202,162.0,false,3,162
2024-09-23,18003300802,92.1,false,3,92.1
2024-09-23,6010400802,501.0,false,3,501
2024-09-24,3007703502,184.0,false,3,184
2024-09-24,17002114502,268.0,false,3,268
2024-09-24,3007704002,259.0,false,3,259
2024-09-24,17002108602,456.0,false,3,456
2024-09-24,18343000102,290.0,false,3,290
2024-09-24,18343061002,69.8,false,3,69.8
2024-09-24,17002105702,41.8,false,3,41.8
2024-09-24,6008000702,194.0,false,3,194
2024-09-24,18343023002,22.9,false,3,22.9
2024-09-24,18343052002,76.5,false,3,76.5
2024-09-24,3007704102,101.0,false,3,101
2024-09-24,17002100302,65.6,false,3,65.6
2024-09-24,17002109502,74.1,false,3,74.1
2024-09-24,17002112802,263.0,false,3,263
2024-09-24,17002109202,91.6,false,3,91.6
2024-09-24,6009701102,445.0,false,3,445
2024-09-24,3007702802,92.3,false,3,92.3
2024-09-24,3007703602,39.1,false,3,39.1
2024-09-24,3005702502,314.0,false,3,314
2024-09-24,17002153802,44.8,false,3,44.8
2024-09-24,3007702902,251.0,false,3,251
2024-09-24,3007700702,156.0,false,3,156
2024-09-24,3007703402,901.0,false,3,901
2024-09-24,5000600202,145.0,false,3,145
2024-09-24,3007702102,158.0,false,3,158
2024-09-24,3005300102,73.6,false,3,73.6
2024-09-24,17002107102,105.0,false,3,105
2024-09-24,3005703002,180.0,false,3,180
2024-09-24,17002113302,120.0,false,3,120
2024-09-24,17002104602,171.0,false,3,171
2024-09-24,17002115702,90.3,false,3,90.3
2024-09-24,3007703802,188.0,false,3,188
2024-09-24,3007703902,391.0,false,3,391
2024-09-24,3007700202,88.0,false,3,88
2024-09-24,17002115602,142.0,false,3,142
2024-09-24,17002111802,48.5,false,3,48.5
2024-09-25,6008000602,763.0,false,3,763
2024-09-25,16008701002,806.0,false,3,806
2024-09-25,9000800602,271.0,false,3,271
2024-09-25,6008200302,875.0,false,3,875
2024-09-25,9000800502,92.1,false,3,92.1
2024-09-25,9000100402,546.0,false,3,546
2024-09-25,9000800702,487.0,false,3,487
2024-09-25,16008700502,928.0,false,3,928
2024-09-25,16008700602,440.0,false,3,440
2024-09-25,6005000202,64.9,false,3,64.9
2024-09-25,16008701502,443.0,false,3,443
2024-09-25,9000100502,475.0,false,3,475
2024-09-26,6008501402,308.0,false,3,308
2024-09-26,6008301802,446.0,false,3,446
2024-09-26,6008300902,529.0,false,3,529
2024-09-26,6008310302,394.0,false,3,394
2024-09-26,6008310402,204.0,false,3,204
2024-09-26,6008301902,250.0,false,3,250
2024-10-01,17002600902,326.0,false,3,326
2024-10-04,3013400102,123.0,false,3,123
2024-10-04,16018412802,287.0,false,3,287
2024-10-04,3013401802,236.0,false,3,236
2024-10-04,16018401002,56.5,false,3,56.5
2024-10-04,8012305102,96.8,false,3,96.8
2024-10-04,14002802802,359.0,false,3,359
2024-10-04,14002800302,160.0,false,9,160
2024-10-04,16018402702,77.3,false,3,77.3
2024-10-04,14002801202,209.0,false,3,209
2024-10-04,14002808902,23.9,false,3,23.9
2024-10-04,14002809102,106.0,false,3,106
2024-10-04,14002803002,396.0,false,3,396
2024-10-06,17002102502,67.6,false,3,67.6
2024-10-06,16018409302,702.0,false,3,702
2024-10-06,17002107502,376.0,false,3,376
2024-10-06,17002102102,31.2,false,3,31.2
2024-10-06,17002113002,25.2,false,3,25.2
2024-10-06,17002104102,31.4,false,3,31.4
2024-10-06,16002700102,385.0,false,3,385
2024-10-06,10000200202,643.0,false,6,643
2024-10-06,17002111902,77.9,false,3,77.9
2024-10-06,16003000302,396.0,false,3,396
2024-10-06,17002113702,91.8,false,3,91.8
2024-10-06,10000100302,326.0,false,3,326
2024-10-06,16001800302,537.0,false,3,537
2024-10-06,16003200102,345.0,false,3,345
2024-10-06,17002105402,39.5,false,3,39.5
2024-10-06,17002113602,198.0,false,3,198
2024-10-06,17002107402,20.9,false,3,20.9
2024-10-06,16003200202,213.0,false,3,213
2024-10-06,17002102302,35.2,false,3,35.2
2024-10-06,16018402702,90.5,false,3,90.5
2024-10-06,16018401002,67.5,false,3,67.5
2024-10-07,8002202402,2050.0,false,3,2050
2024-10-07,14002800302,190.0,false,6,190
2024-10-07,14002809102,894.0,false,3,894
2024-10-07,14002803002,571.0,false,3,571
2024-10-07,6006000702,369.0,false,3,369
2024-10-07,6006000802,4200.0,false,3,4200
2024-10-07,3013401802,341.0,false,3,341
2024-10-07,6006301102,2700.0,false,3,2700
2024-10-07,6006300102,960.0,false,3,960
2024-10-07,14002802802,1280.0,false,3,1280
2024-10-07,6005900102,1790.0,false,3,1790
2024-10-07,6006100302,1350.0,false,3,1350
2024-10-07,14002801202,397.0,false,3,397
2024-10-07,6006301202,4610.0,false,3,4610
2024-10-07,9000902402,1790.0,false,3,1790
2024-10-09,17002100802,23.2,false,3,23.2
2024-10-09,17002105202,72.3,false,3,72.3
2024-10-09,17002114002,80.0,false,3,80
2024-10-09,17002107702,68.9,false,3,68.9
2024-10-09,17002103802,181.0,false,3,181
2024-10-09,3013400302,1320.0,false,3,1320
2024-10-09,12000400202,43.8,false,3,43.8
2024-10-09,4001000302,358.0,false,3,358
2024-10-09,12003100102,218.0,false,3,218
2024-10-09,12003400102,126.0,false,3,126
2024-10-09,12002700102,352.0,false,3,352
2024-10-09,14002809002,66.8,false,3,66.8
2024-10-09,12001700102,46.8,false,3,46.8
2024-10-12,16018403502,135.0,false,30,135
2024-10-12,6008000602,302.0,false,30,302
2024-10-12,6009701102,269.0,false,30,269
2024-10-12,6008200302,301.0,false,30,301
2024-10-12,8002202402,1510.0,false,30,1510
2024-10-12,1010500102,476.0,false,30,476
2024-10-12,1010400202,328.0,false,30,328
2024-10-12,1010800102,217.0,false,30,217
2024-10-12,1010800602,1150.0,false,30,1150
2024-10-15,16003200102,254.0,false,3,254
2024-10-15,6011100802,67.2,false,3,67.2
2024-10-15,16010900802,270.0,false,3,270
2024-10-15,10000200202,536.0,false,3,536
2024-10-15,16003000302,464.0,false,3,464
2024-10-15,17000800202,253.0,false,3,253
2024-10-15,6011600102,57.7,false,3,57.7
2024-10-15,6010800102,320.0,false,3,320
2024-10-15,16001800302,678.0,false,3,678
2024-10-15,16003200202,437.0,false,3,437
2024-10-15,16002700102,160.0,false,3,160
2024-10-15,8012303002,79.4,false,3,79.4
2024-10-15,10000100302,290.0,false,3,290
2024-10-15,6011200302,189.0,false,3,189
2024-10-15,16016400102,393.0,false,3,393
2024-10-15,16012401102,149.0,false,3,149
2024-10-15,16015900302,137.0,false,3,137
2024-10-15,8010300102,181.0,false,3,181
2024-10-16,12007301502,251.0,false,3,251
2024-10-16,12007300302,152.0,false,3,152
2024-10-16,8012305102,105.0,false,3,105
2024-10-16,12007300802,179.0,false,3,179
2024-10-16,12008600402,57.8,false,3,57.8
2024-10-16,12008600102,142.0,false,3,142
2024-10-16,12008600202,237.0,false,3,237
2024-10-16,12008601102,78.2,false,3,78.2
2024-10-16,12007301102,236.0,false,3,236
2024-10-16,12008000302,244.0,false,3,244
2024-10-16,4001000302,302.0,false,3,302
2024-10-17,3013304002,448.0,false,3,448
2024-10-17,3013301302,803.0,false,3,803
2024-10-17,3013301502,976.0,false,3,976
2024-10-17,3013303002,577.0,false,3,577
2024-10-17,3013301902,559.0,false,3,559
2024-10-17,3013400102,123.0,false,3,123
2024-10-17,13000800102,288.0,false,3,288
2024-10-17,16018402702,51.2,false,3,51.2
2024-10-17,14002800302,185.0,false,6,185
2024-10-17,3013401802,291.0,false,3,291
2024-10-17,16018401002,35.5,false,3,35.5
2024-10-17,14002803002,223.0,false,3,223
2024-10-17,16018409302,384.0,false,3,384
2024-10-17,14002802802,670.0,false,3,670
2024-10-17,14002808902,43.5,false,3,43.5
2024-10-17,13000300102,940.0,false,3,940
2024-10-17,13001100102,465.0,false,3,465
2024-10-17,13001100202,114.0,false,3,114
2024-10-17,13001101002,61.2,false,3,61.2
2024-10-17,8012305302,17.0,false,3,17
2024-10-17,14002809102,43.4,false,3,43.4
2024-10-17,14002801202,237.0,false,3,237
2024-10-21,3005702502,242.0,false,3,242
2024-10-21,6010400802,225.0,false,3,225
2024-10-21,16008700502,464.0,false,3,464
2024-10-21,6011700202,26.7,false,3,26.7
2024-10-21,6013000102,69.7,false,3,69.7
2024-10-21,16008701002,266.0,false,3,266
2024-10-21,11000101302,648.0,false,3,648
2024-10-21,16008701502,290.0,false,3,290
2024-10-21,3005703002,79.2,false,3,79.2
2024-10-21,6012900102,56.0,false,3,56
2024-10-21,11000100502,68.3,false,3,68.3
2024-10-21,6010400102,78.2,false,3,78.2
2024-10-21,6009701802,130.0,false,3,130
2024-10-21,11000101202,288.0,false,3,288
2024-10-21,3005300102,42.1,false,3,42.1
2024-10-21,6011700302,25.6,false,3,25.6
2024-10-21,16008700602,236.0,false,3,236
2024-10-21,11000100702,561.0,false,3,561
2024-10-21,6013300402,61.7,false,3,61.7
2024-10-22,1010700402,1910.0,false,3,1910
2024-10-22,16018411702,49.8,false,6,49.8
2024-10-22,6009701102,54.1,false,3,54.1
2024-10-22,16018401502,38.6,false,3,38.6
2024-10-22,8002202402,203.0,false,3,203
2024-10-22,17002113802,549.0,false,3,549
2024-10-22,6002400902,405.0,false,3,405
2024-10-22,1010400202,144.0,false,3,144
2024-10-22,1010500102,392.0,false,3,392
2024-10-22,8002201602,73.4,false,3,73.4
2024-10-22,1010800602,279.0,false,3,279
2024-10-22,17002113902,24.7,false,3,24.7
2024-10-22,16018401202,41.1,false,3,41.1
2024-10-22,1010800102,314.0,false,3,314
2024-10-22,1010600202,1100.0,false,3,1100
2024-10-22,1010700202,882.0,false,3,882
2024-10-22,16018401602,212.0,false,3,212
2024-10-22,3005703102,217.0,false,3,217
2024-10-22,6003800102,49.6,false,9,49.6
2024-10-22,6008000702,70.8,false,3,70.8
2024-10-22,3005702802,59.2,false,3,59.2
2024-10-22,8002100202,355.0,false,3,355
2024-10-22,8002201902,188.0,false,3,188
2024-10-22,8004000802,37.6,false,3,37.6
2024-10-22,8002201202,520.0,false,3,520
2024-10-22,4001308302,355.0,false,3,355
2024-10-22,16007200102,36.9,false,3,36.9
2024-10-22,3005700702,121.0,false,3,121
2024-10-22,6002400102,90.2,false,6,90.2
2024-10-23,6007602302,153.0,false,3,153
2024-10-23,6008200302,33.8,false,9,33.8
2024-10-23,6008000602,112.0,false,6,112
2024-10-23,6007601002,50.0,false,3,50
2024-10-23,6007605002,24.8,false,3,24.8
2024-10-23,6007600602,135.0,false,6,135
2024-10-23,6007605102,81.2,false,3,81.2
2024-10-23,6007601602,73.3,false,3,73.3
2024-10-23,6007601802,87.1,false,3,87.1
2024-10-23,6007600302,60.6,false,3,60.6
2024-10-23,6007601502,20.5,false,3,20.5
2024-10-23,6007602202,43.7,false,3,43.7
2024-10-23,6007601702,44.1,false,3,44.1
2024-10-23,6007600502,718.0,false,6,718
2024-10-23,4001308202,335.0,false,3,335
2024-10-23,4001303302,264.0,false,3,264
2024-10-23,6007605202,158.0,false,3,158
2024-10-23,6007600402,33.7,false,6,33.7
2024-10-23,6007600802,353.0,false,6,353
2024-10-23,6006800102,16.3,false,6,16.3
2024-10-24,6008310302,179.0,false,3,179
2024-10-24,6008310402,189.0,false,3,189
2024-10-24,6008301802,455.0,false,3,455
2024-10-24,6008501402,86.1,false,3,86.1
2024-10-24,6008301902,36.8,false,3,36.8
2024-10-24,6008300902,378.0,false,3,378
2024-10-28,6001700702,243.0,false,3,243
2024-10-28,17003500202,113.0,false,3,113
2024-10-28,6001701102,52.7,false,3,52.7
2024-10-28,6000300102,88.0,false,3,88
2024-10-28,17003100102,82.3,false,3,82.3
2024-10-28,17003500402,42.0,false,3,42
2024-10-28,6001701002,35.6,false,3,35.6
2024-10-28,18003303602,103.0,false,3,103
2024-10-28,18003303502,24.4,false,3,24.4
2024-10-28,18003303402,61.6,false,3,61.6
2024-10-28,18349002002,49.0,false,30,49
2024-10-28,18003300802,105.0,false,3,105
2024-10-28,18337012102,189.0,false,30,189
2024-10-28,18369001002,149.0,false,30,149
2024-10-28,18343003002,86.0,false,30,86
2024-10-28,18343000202,232.0,false,30,232
2024-10-28,4002700902,398.0,false,3,398
2024-10-28,4002700802,280.0,false,3,280
2024-10-28,4002701702,288.0,false,3,288
2024-10-28,6001700102,58.9,false,3,58.9
2024-10-28,18000017002,216.0,false,30,216
2024-10-29,3007704002,148.0,false,30,148
2024-10-29,17002104602,137.0,false,30,137
2024-10-29,17002112802,120.0,false,30,120
2024-10-29,17002111802,33.0,false,30,33
2024-10-29,3007703802,328.0,false,30,328
2024-10-29,18343023002,15.0,true,30,<30
2024-10-29,17002107102,93.0,false,30,93
2024-10-29,17002105702,32.0,false,30,32
2024-10-29,3007703402,1830.0,false,30,1830
2024-10-29,17002115702,96.0,false,30,96
2024-10-29,3007702902,242.0,false,30,242
2024-10-29,3007703902,331.0,false,30,331
2024-10-29,3007704102,68.0,false,30,68
2024-10-29,3007703602,15.0,true,30,<30
2024-10-29,3007700202,74.0,false,30,74
2024-10-29,18343061002,15.0,true,30,<30
2024-10-29,17002113302,141.0,false,30,141
2024-10-29,18343000102,102.0,false,30,102
2024-10-29,18343052002,85.0,false,30,85
2024-10-29,17002115602,61.0,false,30,61
2024-10-29,3007703502,686.0,false,30,686
2024-10-29,3007700702,208.0,false,30,208
2024-10-29,3007702802,539.0,false,30,539
2024-10-29,5000600202,105.0,false,3,105
2024-10-29,17002153802,36.0,false,30,36
2024-10-30,17002600202,93.0,false,30,93
2024-10-30,17002600702,164.0,false,30,164
2024-10-30,17002600602,187.0,false,30,187
2024-10-30,17002601101,103.0,false,30,103
2024-10-30,17002600102,122.0,false,30,122
2024-10-30,17002600902,205.0,false,30,205
2024-10-30,17002602502,296.0,false,30,296
2024-10-30,17002601302,223.0,false,30,223
2024-10-30,17002601902,176.0,false,30,176
2024-10-30,17002602302,15.0,true,30,<30
2024-10-30,17002600302,59.0,false,30,59
2024-10-30,17002601202,169.0,false,30,169
2024-10-30,17002600402,120.0,false,30,120
2024-10-31,16018403502,728.0,false,30,728
2024-10-31,9000800502,88.0,false,30,88
2024-10-31,9000800602,579.0,false,30,579
2024-10-31,9000800702,372.0,false,30,372
2024-10-31,6005000202,85.0,false,30,85
2024-10-31,9000100402,251.0,false,30,251
2024-10-31,9000100502,109.0,false,30,109
2024-11-04,8002202402,990.0,false,3,990
2024-11-04,8012305302,31.0,false,3,31
2024-11-06,12007300802,224.0,false,3,224
2024-11-06,12008600102,145.0,false,3,145
2024-11-06,12007301502,139.0,false,3,139
2024-11-06,12007300302,169.0,false,3,169
2024-11-06,8010300102,106.0,false,3,106
2024-11-06,16016400102,710.0,false,3,710
2024-11-06,16015900302,188.0,false,3,188
2024-11-06,12008600202,311.0,false,3,311
2024-11-06,16012401102,373.0,false,3,373
2024-11-06,3013400102,162.0,false,3,162
2024-11-06,8012303002,112.0,false,3,112
2024-11-06,14002809002,257.0,false,3,257
2024-11-06,14002808902,24.1,false,3,24.1
2024-11-06,3013400302,1730.0,false,3,1730
2024-11-06,12008600402,70.6,false,3,70.6
2024-11-06,12007301102,186.0,false,3,186
2024-11-06,12008601102,104.0,false,3,104
2024-11-06,12008000302,247.0,false,3,247
2024-11-06,4001000302,241.0,false,3,241
2024-11-06,16010900802,624.0,false,3,624
2024-11-09,17002113702,70.6,false,3,70.6
2024-11-09,16018401202,58.5,false,3,58.5
2024-11-09,17002106502,18.2,false,3,18.2
2024-11-09,16018411702,67.2,false,6,67.2
2024-11-09,16018401502,57.6,false,3,57.6
2024-11-09,17002107502,259.0,false,3,259
2024-11-09,17002111902,84.7,false,3,84.7
2024-11-09,17002114102,34.8,false,3,34.8
2024-11-09,17002106702,36.9,false,3,36.9
2024-11-09,17002102102,15.7,false,3,15.7
2024-11-09,17002113802,1060.0,false,3,1060
2024-11-09,17002105402,20.2,false,3,20.2
2024-11-09,16018401602,228.0,false,3,228
2024-11-09,14002808902,30.8,false,3,30.8
2024-11-09,3013301502,1210.0,false,3,1210
2024-11-09,17002113902,32.8,false,3,32.8
2024-11-09,17002102302,53.7,false,3,53.7
2024-11-09,14002802802,669.0,false,3,669
2024-11-09,17002107402,21.6,false,3,21.6
2024-11-09,17002113002,24.2,false,3,24.2
2024-11-09,3013304002,651.0,false,3,651
2024-11-09,17002100702,77.0,false,3,77
2024-11-09,3013401802,242.0,false,3,242
2024-11-09,3013301302,918.0,false,3,918
2024-11-09,17002113602,371.0,false,3,371
2024-11-09,3013303002,463.0,false,3,463
2024-11-09,17002104102,24.6,false,3,24.6
2024-11-09,14002803002,99.1,false,3,99.1
2024-11-09,14002800302,70.1,false,6,70.1
2024-11-09,14002809102,446.0,false,3,446
2024-11-09,14002801202,231.0,false,3,231
2024-11-09,17002102502,38.8,false,3,38.8
2024-11-09,3013301902,598.0,false,3,598
2024-11-09,3013400102,102.0,false,3,102
2024-11-18,1010700402,1880.0,false,30,1880
2024-11-18,17003500402,119.0,false,30,119
2024-11-18,17003100102,118.0,false,30,118
2024-11-18,17003500202,139.0,false,30,139
2024-11-20,16018403502,322.0,false,30,322
2024-11-21,6008501402,1470.0,false,30,1470
2024-11-21,6008301902,860.0,false,30,860
2024-11-25,18349002002,76.0,false,30,76
2024-11-25,18369001002,250.0,false,30,250
2024-11-25,18000017002,259.0,false,30,259
2024-11-25,18343003002,129.0,false,30,129
2024-11-25,18337012102,321.0,false,30,321
2024-11-25,18343000202,137.0,false,30,137
2024-11-26,18343052002,79.0,false,30,79
2024-11-26,18343023002,15.0,true,30,<30
2024-11-26,19006404502,208.0,false,30,208
2024-11-26,17002100302,99.0,false,30,99
2024-11-26,17002108602,681.0,false,30,681
2024-11-26,19006400102,155.0,false,30,155
2024-11-26,19006401420,340.0,false,30,340
2024-11-26,17002114502,402.0,false,30,402
2024-11-26,17002109502,161.0,false,30,161
2024-11-26,18343000102,101.0,false,30,101
2024-11-26,18343061002,43.0,false,30,43
2024-11-26,17002109202,171.0,false,30,171
2024-12-03,14002802802,396.0,false,3,396
2024-12-04,8002202402,751.0,false,3,751
2024-12-06,13001101002,387.0,false,3,387
2024-12-06,14002809102,303.0,false,3,303
2024-12-06,14002802802,956.0,false,3,956
2024-12-06,14002800302,143.0,false,6,143
2024-12-06,17002107702,75.1,false,3,75.1
2024-12-06,17002114002,103.0,false,3,103
2024-12-06,14002803002,673.0,false,3,673
2024-12-06,14002801202,342.0,false,3,342
2024-12-06,17000800202,476.0,false,3,476
2024-12-06,17002105202,151.0,false,3,151
2024-12-06,13001100202,799.0,false,3,799
2024-12-06,13000300102,772.0,false,3,772
2024-12-06,13001100102,476.0,false,3,476
2024-12-06,13000800102,2070.0,false,3,2070
2024-12-06,3013401802,287.0,false,3,287
2024-12-06,17002100802,44.6,false,3,44.6
2024-12-08,12007300302,375.0,false,3,375
2024-12-08,12007301102,203.0,false,3,203
2024-12-08,12007300802,289.0,false,3,289
2024-12-08,17002103802,167.0,false,3,167
2024-12-08,12008600102,262.0,false,3,262
2024-12-08,12008600202,204.0,false,3,204
2024-12-08,12007301502,146.0,false,3,146
2024-12-08,12008601102,135.0,false,3,135
2024-12-08,17002107702,90.8,false,3,90.8
2024-12-08,17002100802,30.4,false,3,30.4
2024-12-08,17002114002,115.0,false,3,115
2024-12-08,16018403502,390.0,false,3,390
2024-12-08,12008000302,520.0,false,3,520
2024-12-08,12008600402,79.3,false,3,79.3
2024-12-12,6008501402,367.0,false,30,367
2024-12-12,6008301902,190.0,false,30,190
